name;origin;destination;length;oneway;harassmentRisk;geometry
Calle 37;(-75.6129381, 6.2496155);(-75.6124767, 6.2492189);67.43299999999999;False;0.9400071579942402;LINESTRING (-75.61293809999999 6.2496155, -75.61286080000001 6.2495436, -75.6124767 6.2492189)
Carrera 92;(-75.6129381, 6.2496155);(-75.6135079, 6.2490986);85.27799999999999;False;0.9400071579942402;LINESTRING (-75.61293809999999 6.2496155, -75.6129729 6.2495828, -75.6131889 6.2493796, -75.6135079 6.2490986)
Calle 37;(-75.6128536, 6.2496715);(-75.6133409, 6.2499733);63.462;False;0.9400071579942402;LINESTRING (-75.61285359999999 6.2496715, -75.6133409 6.2499733)
Carrera 92;(-75.6128536, 6.2496715);(-75.6129381, 6.2496155);11.226;False;0.9400071579942402;LINESTRING (-75.61285359999999 6.2496715, -75.61293809999999 6.2496155)
Carrera 92;(-75.6128536, 6.2496715);(-75.6122785, 6.2501446);82.556;False;0.9400071579942402;LINESTRING (-75.61285359999999 6.2496715, -75.6125163 6.2499336, -75.6122785 6.2501446)
Calle 38;(-75.6122785, 6.2501446);(-75.6118588, 6.2498823);54.798;False;0.9400071579942402;LINESTRING (-75.6122785 6.2501446, -75.61185879999999 6.2498823)
Carrera 92;(-75.6122785, 6.2501446);(-75.6116686, 6.2507037);91.705;False;0.9400071579942402;LINESTRING (-75.6122785 6.2501446, -75.6116686 6.2507037)
Calle 38;(-75.6122785, 6.2501446);(-75.6132932, 6.2508309);138.773;True;0.9400071579942402;LINESTRING (-75.6122785 6.2501446, -75.61232579999999 6.2502569, -75.6131719 6.250802, -75.6132932 6.2508309)
Carrera 92;(-75.6122785, 6.2501446);(-75.6128536, 6.2496715);82.556;False;0.9400071579942402;LINESTRING (-75.6122785 6.2501446, -75.6125163 6.2499336, -75.61285359999999 6.2496715)
Calle 38B;(-75.6116686, 6.2507037);(-75.6122358, 6.2510481);73.466;False;0.9400071579942402;LINESTRING (-75.6116686 6.2507037, -75.61223579999999 6.2510481)
Carrera 92;(-75.6116686, 6.2507037);(-75.6122785, 6.2501446);91.705;False;0.9400071579942402;LINESTRING (-75.6116686 6.2507037, -75.6122785 6.2501446)
Carrera 92;(-75.6116686, 6.2507037);(-75.6112066, 6.2511381);70.292;False;0.9400071579942402;LINESTRING (-75.6116686 6.2507037, -75.611446 6.250913, -75.6112066 6.2511381)
Calle 39;(-75.6112066, 6.2511381);(-75.6108667, 6.2507382);58.214;False;0.9400071579942402;LINESTRING (-75.6112066 6.2511381, -75.6108667 6.2507382)
Calle 39;(-75.6112066, 6.2511381);(-75.6114796, 6.2514628);47.055;False;0.9400071579942402;LINESTRING (-75.6112066 6.2511381, -75.6114796 6.2514628)
Carrera 92;(-75.6112066, 6.2511381);(-75.6109027, 6.2514252);46.342;False;0.9400071579942402;LINESTRING (-75.6112066 6.2511381, -75.61103 6.251306, -75.6109027 6.2514252)
Carrera 92;(-75.6112066, 6.2511381);(-75.6116686, 6.2507037);70.292;False;0.9400071579942402;LINESTRING (-75.6112066 6.2511381, -75.611446 6.250913, -75.6116686 6.2507037)
Calle 39A;(-75.6109027, 6.2514252);(-75.6103932, 6.2508459);85.563;False;0.9400071579942402;LINESTRING (-75.6109027 6.2514252, -75.6103932 6.2508459)
Carrera 92;(-75.6109027, 6.2514252);(-75.6105874, 6.2517043);46.668;False;0.9400071579942402;LINESTRING (-75.6109027 6.2514252, -75.61073620000001 6.2515747, -75.6105874 6.2517043)
Carrera 92;(-75.6109027, 6.2514252);(-75.6112066, 6.2511381);46.342;False;0.9400071579942402;LINESTRING (-75.6109027 6.2514252, -75.61103 6.251306, -75.6112066 6.2511381)
Calle 40;(-75.6105874, 6.2517043);(-75.6103411, 6.2514064);42.877;False;0.9335744296733984;LINESTRING (-75.6105874 6.2517043, -75.6103411 6.2514064)
Carrera 92;(-75.6105874, 6.2517043);(-75.6104792, 6.2517982);15.876;False;0.9335744296733984;LINESTRING (-75.6105874 6.2517043, -75.6104792 6.2517982)
Carrera 92;(-75.6105874, 6.2517043);(-75.6109027, 6.2514252);46.668;False;0.9400071579942402;LINESTRING (-75.6105874 6.2517043, -75.61073620000001 6.2515747, -75.6109027 6.2514252)
Calle 40;(-75.6104792, 6.2517982);(-75.6111319, 6.2524522);102.437;False;0.9271417013525564;LINESTRING (-75.6104792 6.2517982, -75.6111319 6.2524522)
Carrera 92;(-75.6104792, 6.2517982);(-75.6105874, 6.2517043);15.876;False;0.9335744296733984;LINESTRING (-75.6104792 6.2517982, -75.6105874 6.2517043)
Carrera 92;(-75.6104792, 6.2517982);(-75.6098595, 6.2524028);95.977;False;0.9271417013525564;LINESTRING (-75.6104792 6.2517982, -75.61022939999999 6.2520419, -75.6100643 6.252203, -75.6098595 6.2524028)
Calle 42C;(-75.6098595, 6.2524028);(-75.6109262, 6.2529256);131.458;False;0.9271417013525564;LINESTRING (-75.6098595 6.2524028, -75.61092619999999 6.2529256)
Calle 42C;(-75.6098595, 6.2524028);(-75.6090632, 6.2516803);119.17;False;0.9271417013525564;LINESTRING (-75.6098595 6.2524028, -75.60906319999999 6.2516803)
Carrera 92;(-75.6098595, 6.2524028);(-75.609498, 6.252865);65.341;False;0.9271417013525564;LINESTRING (-75.6098595 6.2524028, -75.6096642 6.2526124, -75.60960129999999 6.2527013, -75.6095382 6.2528025, -75.609498 6.252865)
Carrera 92;(-75.6098595, 6.2524028);(-75.6104792, 6.2517982);95.977;False;0.9271417013525564;LINESTRING (-75.6098595 6.2524028, -75.6100643 6.252203, -75.61022939999999 6.2520419, -75.6104792 6.2517982)
Carrera 92;(-75.6092722, 6.2533262);(-75.609498, 6.252865);57.034;False;0.9271417013525564;LINESTRING (-75.60927220000001 6.2533262, -75.609498 6.252865)
Carrera 92;(-75.6092722, 6.2533262);(-75.6092254, 6.2534596);15.71;False;0.9271417013525564;LINESTRING (-75.60927220000001 6.2533262, -75.6092254 6.2534596)
Calle 44;(-75.6092722, 6.2533262);(-75.6080725, 6.2526012);155.316;True;0.9271417013525564;LINESTRING (-75.60927220000001 6.2533262, -75.6087769 6.253056, -75.6083715 6.2528053, -75.60807250000001 6.2526012)
Carrera 92;(-75.6092254, 6.2534596);(-75.6088527, 6.2545802);131.239;True;0.9271417013525564;LINESTRING (-75.6092254 6.2534596, -75.6088527 6.2545802)
Carrera 92;(-75.6092254, 6.2534596);(-75.6092722, 6.2533262);15.71;False;0.9271417013525564;LINESTRING (-75.6092254 6.2534596, -75.60927220000001 6.2533262)
Calle 44;(-75.6092254, 6.2534596);(-75.609671, 6.2537062);56.372;True;0.9335744296733984;LINESTRING (-75.6092254 6.2534596, -75.6093762 6.2535438, -75.60967100000001 6.2537062)
Calle 44B;(-75.6088527, 6.2545802);(-75.6082844, 6.2543506);67.806;False;0.9271417013525564;LINESTRING (-75.6088527 6.2545802, -75.6082844 6.2543506)
['Carrera 92A', 'Calle 44B'];(-75.6088527, 6.2545802);(-75.6094661, 6.2541485);109.963;False;0.9335744296733984;LINESTRING (-75.6088527 6.2545802, -75.6091606 6.2547069, -75.6092008 6.2547042, -75.6092306 6.2546741, -75.60946610000001 6.2541485)
['Calle 44C', 'Carrera 92'];(-75.6088527, 6.2545802);(-75.6080261, 6.2549723);131.442;False;0.9271417013525564;LINESTRING (-75.6088527 6.2545802, -75.6087873 6.2548015, -75.6087663 6.2548873, -75.608718 6.2549786, -75.608682 6.2550237, -75.6086411 6.2550503, -75.60858519999999 6.2550826, -75.60854380000001 6.2551057, -75.6085204 6.2551183, -75.6085011 6.2551239, -75.6080261 6.2549723)
Calle 34F;(-75.6142801, 6.2449565);(-75.6151544, 6.2459429);146.184;False;0.9400071579942402;LINESTRING (-75.6142801 6.2449565, -75.61515439999999 6.2459429)
Carrera 89;(-75.6142801, 6.2449565);(-75.6137151, 6.2451374);65.612;False;0.9400071579942402;LINESTRING (-75.6142801 6.2449565, -75.61371509999999 6.2451374)
['Calle 34EE', 'Carrera 89'];(-75.6142801, 6.2449565);(-75.6147066, 6.2448109);49.937;False;0.9400071579942402;LINESTRING (-75.6142801 6.2449565, -75.6146797 6.2448133, -75.61470660000001 6.2448109)
Calle 34F;(-75.6151544, 6.2459429);(-75.6142801, 6.2449565);146.184;False;0.9400071579942402;LINESTRING (-75.61515439999999 6.2459429, -75.6142801 6.2449565)
Carrera 91;(-75.6151544, 6.2459429);(-75.6155009, 6.2456124);53.08;False;0.9400071579942402;LINESTRING (-75.61515439999999 6.2459429, -75.6155009 6.2456124)
Carrera 91;(-75.6151544, 6.2459429);(-75.6147667, 6.246268);56.065;False;0.9400071579942402;LINESTRING (-75.61515439999999 6.2459429, -75.6148123 6.2462297, -75.6147667 6.246268)
Calle 34E;(-75.6158349, 6.2453059);(-75.6162807, 6.2457948);73.373;False;0.9400071579942402;LINESTRING (-75.6158349 6.2453059, -75.6162807 6.2457948)
Calle 34E;(-75.6158349, 6.2453059);(-75.6153178, 6.2446707);90.861;False;0.9400071579942402;LINESTRING (-75.6158349 6.2453059, -75.6153178 6.2446707)
Carrera 91;(-75.6158349, 6.2453059);(-75.6155009, 6.2456124);50.245;False;0.9400071579942402;LINESTRING (-75.6158349 6.2453059, -75.6155009 6.2456124)
Carrera 91;(-75.6158349, 6.2453059);(-75.6161519, 6.2450591);44.507;False;0.9400071579942402;LINESTRING (-75.6158349 6.2453059, -75.61615190000001 6.2450591)
Calle 34EE;(-75.6155009, 6.2456124);(-75.6156563, 6.2458063);27.567;False;0.9400071579942402;LINESTRING (-75.6155009 6.2456124, -75.6156563 6.2458063)
Carrera 91;(-75.6155009, 6.2456124);(-75.6151544, 6.2459429);53.08;False;0.9400071579942402;LINESTRING (-75.6155009 6.2456124, -75.61515439999999 6.2459429)
Carrera 91;(-75.6155009, 6.2456124);(-75.6158349, 6.2453059);50.245;False;0.9400071579942402;LINESTRING (-75.6155009 6.2456124, -75.6158349 6.2453059)
Calle 34EE;(-75.6155009, 6.2456124);(-75.6147066, 6.2448109);127.879;False;0.9400071579942402;LINESTRING (-75.6155009 6.2456124, -75.61481329999999 6.2448287, -75.6147534 6.2448068, -75.61470660000001 6.2448109)
Calle 34E;(-75.6153178, 6.2446707);(-75.6158349, 6.2453059);90.861;False;0.9400071579942402;LINESTRING (-75.6153178 6.2446707, -75.6158349 6.2453059)
Carrera 89;(-75.6153178, 6.2446707);(-75.6159426, 6.2445789);70.08699999999999;False;0.9400071579942402;LINESTRING (-75.6153178 6.2446707, -75.6153935 6.2446452, -75.6154914 6.2446212, -75.615623 6.2446084, -75.6158214 6.2445862, -75.6159426 6.2445789)
;(-75.6153178, 6.2446707);(-75.6147066, 6.2448109);70.09200000000001;False;0.9400071579942402;LINESTRING (-75.6153178 6.2446707, -75.615165 6.244696, -75.6150542 6.2447105, -75.61484969999999 6.2447371, -75.61470660000001 6.2448109)
Carrera 89;(-75.6159426, 6.2445789);(-75.6153178, 6.2446707);70.08699999999999;False;0.9400071579942402;LINESTRING (-75.6159426 6.2445789, -75.6158214 6.2445862, -75.615623 6.2446084, -75.6154914 6.2446212, -75.6153935 6.2446452, -75.6153178 6.2446707)
Carrera 89;(-75.6159426, 6.2445789);(-75.6166735, 6.2443847);83.72399999999999;False;0.9400071579942402;LINESTRING (-75.6159426 6.2445789, -75.6160399 6.2445412, -75.6161499 6.2445119, -75.6162827 6.2444746, -75.6164409 6.2444372, -75.6166735 6.2443847)
Calle 34D;(-75.6159426, 6.2445789);(-75.6161519, 6.2450591);58.265;False;0.9400071579942402;LINESTRING (-75.6159426 6.2445789, -75.61597399999999 6.2446308, -75.6159997 6.2446866, -75.616055 6.2448201, -75.61615190000001 6.2450591)
Carrera 81A;(-75.5994024, 6.2587958);(-75.5996003, 6.2578959);102.427;False;0.9097418894325028;LINESTRING (-75.5994024 6.2587958, -75.59960030000001 6.2578959)
Calle 47D;(-75.5994024, 6.2587958);(-75.5988079, 6.2586517);67.637;True;0.9097418894325028;LINESTRING (-75.5994024 6.2587958, -75.5988079 6.2586517)
Calle 47D;(-75.5986187, 6.2586059);(-75.5981072, 6.2584958);57.848;True;0.9097418894325028;LINESTRING (-75.5986187 6.2586059, -75.5981072 6.2584958)
Calle 47D;(-75.5978648, 6.2584439);(-75.5977863, 6.2584249);8.93;True;0.7721947946920469;LINESTRING (-75.5978648 6.2584439, -75.5977863 6.2584249)
Avenida 80;(-75.5978648, 6.2584439);(-75.5978801, 6.258376);7.737;True;0.9097418894325028;LINESTRING (-75.5978648 6.2584439, -75.5978801 6.258376)
Carrera 80;(-75.5977863, 6.2584249);(-75.5977707, 6.2584948);7.962;True;0.634647699951591;LINESTRING (-75.5977863 6.2584249, -75.5977707 6.2584948)
Calle 47D;(-75.5977863, 6.2584249);(-75.5976026, 6.258383);20.832;True;0.634647699951591;LINESTRING (-75.5977863 6.2584249, -75.5976026 6.258383)
Carrera 78A;(-75.596244, 6.2580751);(-75.5965073, 6.2568931);134.616;False;0.634647699951591;LINESTRING (-75.596244 6.2580751, -75.5965073 6.2568931)
Calle 47D;(-75.596244, 6.2580751);(-75.5958434, 6.2579762);45.625;True;;LINESTRING (-75.596244 6.2580751, -75.59584340000001 6.2579762)
Carrera 77B;(-75.5954567, 6.2578375);(-75.5957492, 6.2564054);162.506;False;;LINESTRING (-75.5954567 6.2578375, -75.5956104 6.2570355, -75.5957492 6.2564054)
Calle 47D;(-75.5954567, 6.2578375);(-75.5949568, 6.2574165);72.539;True;;LINESTRING (-75.5954567 6.2578375, -75.5951586 6.2576107, -75.59495680000001 6.2574165)
Calle 77AA;(-75.5949568, 6.2574165);(-75.5949552, 6.2569846);48.025;True;;LINESTRING (-75.59495680000001 6.2574165, -75.5949552 6.2569846)
Calle 47D;(-75.5949568, 6.2574165);(-75.594728, 6.257066);46.46;True;;LINESTRING (-75.59495680000001 6.2574165, -75.594728 6.257066)
Calle 77A;(-75.5944992, 6.2566714);(-75.5947632, 6.2554982);133.678;False;;LINESTRING (-75.5944992 6.2566714, -75.5947632 6.2554982)
Calle 47D;(-75.5944992, 6.2566714);(-75.5942576, 6.256254);53.547;True;;LINESTRING (-75.5944992 6.2566714, -75.59425760000001 6.256254)
Calle 47D;(-75.594091, 6.2559661);(-75.5940263, 6.2558652);13.305;True;;LINESTRING (-75.59409100000001 6.2559661, -75.5940263 6.2558652)
Calle 45G;(-75.594091, 6.2559661);(-75.5947632, 6.2554982);93.072;True;;LINESTRING (-75.59409100000001 6.2559661, -75.59413960000001 6.2558877, -75.5941954 6.2557976, -75.5944887 6.2556337, -75.5947632 6.2554982)
Calle 47;(-75.6071193, 6.2553976);(-75.606106, 6.2557546);118.851;False;0.9271417013525564;LINESTRING (-75.60711929999999 6.2553976, -75.60660470000001 6.2555682, -75.606106 6.2557546)
Calle 47;(-75.606106, 6.2557546);(-75.6052471, 6.2559341);98.272;False;0.9271417013525564;LINESTRING (-75.606106 6.2557546, -75.6058213 6.2558732, -75.60564340000001 6.2559138, -75.60542289999999 6.2559393, -75.6052471 6.2559341)
Calle 47;(-75.606106, 6.2557546);(-75.6071193, 6.2553976);118.851;False;0.9271417013525564;LINESTRING (-75.606106 6.2557546, -75.60660470000001 6.2555682, -75.60711929999999 6.2553976)
Carrera 90A;(-75.606106, 6.2557546);(-75.6064563, 6.2551683);75.825;False;0.9271417013525564;LINESTRING (-75.606106 6.2557546, -75.60621759999999 6.2555669, -75.6064563 6.2551683)
Carrera 90;(-75.6052471, 6.2559341);(-75.6059501, 6.2548413);144.235;False;0.9273251752977982;LINESTRING (-75.6052471 6.2559341, -75.6059501 6.2548413)
Calle 47;(-75.6052471, 6.2559341);(-75.6049061, 6.2559691);37.931;False;0.9271417013525564;LINESTRING (-75.6052471 6.2559341, -75.6051033 6.2559412, -75.60490609999999 6.2559691)
Calle 47;(-75.6052471, 6.2559341);(-75.606106, 6.2557546);98.272;False;0.9271417013525564;LINESTRING (-75.6052471 6.2559341, -75.60542289999999 6.2559393, -75.60564340000001 6.2559138, -75.6058213 6.2558732, -75.606106 6.2557546)
Calle 47;(-75.6049061, 6.2559691);(-75.6046582, 6.2560335);28.321;False;0.9271417013525564;LINESTRING (-75.60490609999999 6.2559691, -75.6046582 6.2560335)
Carrera 87D;(-75.6049061, 6.2559691);(-75.6046943, 6.2553018);77.806;False;0.9184417953925296;LINESTRING (-75.60490609999999 6.2559691, -75.60469430000001 6.2553018)
Calle 47;(-75.6049061, 6.2559691);(-75.6052471, 6.2559341);37.931;False;0.9271417013525564;LINESTRING (-75.60490609999999 6.2559691, -75.6051033 6.2559412, -75.6052471 6.2559341)
Calle 47;(-75.604479, 6.2560801);(-75.6039926, 6.2562225);56.046;False;0.9184417953925296;LINESTRING (-75.604479 6.2560801, -75.6039926 6.2562225)
Calle 47;(-75.604479, 6.2560801);(-75.6046582, 6.2560335);20.474;False;0.9271417013525564;LINESTRING (-75.604479 6.2560801, -75.6046582 6.2560335)
Carrera 87C;(-75.604479, 6.2560801);(-75.6042623, 6.2554481);74.245;False;0.9184417953925296;LINESTRING (-75.604479 6.2560801, -75.6042623 6.2554481)
Calle 47;(-75.6039926, 6.2562225);(-75.6031966, 6.2565005);93.256;False;0.9097418894325028;LINESTRING (-75.6039926 6.2562225, -75.6031966 6.2565005)
Calle 47;(-75.6039926, 6.2562225);(-75.604479, 6.2560801);56.046;False;0.9184417953925296;LINESTRING (-75.6039926 6.2562225, -75.604479 6.2560801)
Carrera 87B;(-75.6039926, 6.2562225);(-75.6037935, 6.2556251);69.978;False;0.9097418894325028;LINESTRING (-75.6039926 6.2562225, -75.60379349999999 6.2556251)
Carrera 87B;(-75.6039926, 6.2562225);(-75.6042733, 6.2570721);99.436;False;0.9097418894325028;LINESTRING (-75.6039926 6.2562225, -75.6042733 6.2570721)
Calle 47;(-75.6031966, 6.2565005);(-75.6027413, 6.2566841);54.309;False;0.9097418894325028;LINESTRING (-75.6031966 6.2565005, -75.60274130000001 6.2566841)
Calle 47;(-75.6031966, 6.2565005);(-75.6039926, 6.2562225);93.256;False;0.9097418894325028;LINESTRING (-75.6031966 6.2565005, -75.6039926 6.2562225)
Carrera 87;(-75.6031966, 6.2565005);(-75.6029966, 6.2559013);70.2;False;0.9097418894325028;LINESTRING (-75.6031966 6.2565005, -75.6029966 6.2559013)
Carrera 87;(-75.6031966, 6.2565005);(-75.6034939, 6.2573276);97.664;False;0.9097418894325028;LINESTRING (-75.6031966 6.2565005, -75.6034939 6.2573276)
Calle 47;(-75.6027413, 6.2566841);(-75.6026165, 6.2567481);15.522;False;0.9097418894325028;LINESTRING (-75.60274130000001 6.2566841, -75.6026165 6.2567481)
Calle 47;(-75.6027413, 6.2566841);(-75.6031966, 6.2565005);54.309;False;0.9097418894325028;LINESTRING (-75.60274130000001 6.2566841, -75.6031966 6.2565005)
Transversal 45D;(-75.6027413, 6.2566841);(-75.6021814, 6.2559853);101.395;False;0.9097418894325028;LINESTRING (-75.60274130000001 6.2566841, -75.6025466 6.2563013, -75.602391 6.2561405, -75.60218140000001 6.2559853)
Calle 47;(-75.6021789, 6.2568448);(-75.60177, 6.2569054);45.696;False;0.9097418894325028;LINESTRING (-75.6021789 6.2568448, -75.60177 6.2569054)
Carrera 86;(-75.6021789, 6.2568448);(-75.6020757, 6.2560063);93.932;False;0.9097418894325028;LINESTRING (-75.6021789 6.2568448, -75.6020757 6.2560063)
Carrera 86;(-75.6021789, 6.2568448);(-75.6022467, 6.2574551);68.275;False;0.9097418894325028;LINESTRING (-75.6021789 6.2568448, -75.60224669999999 6.2574551)
Calle 47;(-75.6021789, 6.2568448);(-75.6026165, 6.2567481);49.632000000000005;False;0.9097418894325028;LINESTRING (-75.6021789 6.2568448, -75.6024649 6.2567942, -75.6026165 6.2567481)
Calle 47;(-75.60177, 6.2569054);(-75.6017089, 6.2569029);6.759;False;0.9097418894325028;LINESTRING (-75.60177 6.2569054, -75.60170890000001 6.2569029)
Calle 47;(-75.60177, 6.2569054);(-75.6021789, 6.2568448);45.696;False;0.9097418894325028;LINESTRING (-75.60177 6.2569054, -75.6021789 6.2568448)
Carrera 85;(-75.60177, 6.2569054);(-75.601856, 6.2575093);67.82;False;0.9097418894325028;LINESTRING (-75.60177 6.2569054, -75.601856 6.2575093)
Calle 47;(-75.6006933, 6.2570239);(-75.6001828, 6.2571079);57.195;False;0.9097418894325028;LINESTRING (-75.6006933 6.2570239, -75.6001828 6.2571079)
Calle 47;(-75.6006933, 6.2570239);(-75.6012086, 6.256975);57.216;False;0.9097418894325028;LINESTRING (-75.6006933 6.2570239, -75.60120860000001 6.256975)
Carrera 83;(-75.6006933, 6.2570239);(-75.6007828, 6.2576579);71.188;False;0.9097418894325028;LINESTRING (-75.6006933 6.2570239, -75.6007828 6.2576579)
Carrera 83;(-75.6006933, 6.2570239);(-75.6005677, 6.2562535);86.782;False;0.9097418894325028;LINESTRING (-75.6006933 6.2570239, -75.6005677 6.2562535)
Carrera 81A;(-75.599731, 6.2571796);(-75.5996003, 6.2578959);80.949;False;0.9097418894325028;LINESTRING (-75.59973100000001 6.2571796, -75.59960030000001 6.2578959)
Calle 47;(-75.599731, 6.2571796);(-75.5989272, 6.2572923);89.726;False;0.9097418894325028;LINESTRING (-75.59973100000001 6.2571796, -75.59892720000001 6.2572923)
Calle 47;(-75.599731, 6.2571796);(-75.6001828, 6.2571079);50.571;False;0.9097418894325028;LINESTRING (-75.59973100000001 6.2571796, -75.6001828 6.2571079)
Calle 47;(-75.5989272, 6.2572923);(-75.599731, 6.2571796);89.726;False;0.9097418894325028;LINESTRING (-75.59892720000001 6.2572923, -75.59973100000001 6.2571796)
Carrera 81;(-75.5989272, 6.2572923);(-75.5988204, 6.2577242);49.455;True;0.9097418894325028;LINESTRING (-75.59892720000001 6.2572923, -75.59882039999999 6.2577242)
Calle 47;(-75.5989272, 6.2572923);(-75.5981234, 6.2572398);89.661;False;0.9097418894325028;LINESTRING (-75.59892720000001 6.2572923, -75.5986308 6.2573154, -75.598448 6.257302, -75.59812340000001 6.2572398)
Calle 47;(-75.5981234, 6.2572398);(-75.5989272, 6.2572923);89.661;False;0.9097418894325028;LINESTRING (-75.59812340000001 6.2572398, -75.598448 6.257302, -75.5986308 6.2573154, -75.59892720000001 6.2572923)
Avenida 80;(-75.5981234, 6.2572398);(-75.5982999, 6.25642);93.225;True;0.9097418894325028;LINESTRING (-75.59812340000001 6.2572398, -75.5982662 6.2565631, -75.5982999 6.25642)
Carrera 81A;(-75.5996003, 6.2578959);(-75.599731, 6.2571796);80.949;False;0.9097418894325028;LINESTRING (-75.59960030000001 6.2578959, -75.59973100000001 6.2571796)
Carrera 81A;(-75.5996003, 6.2578959);(-75.5994024, 6.2587958);102.427;False;0.9097418894325028;LINESTRING (-75.59960030000001 6.2578959, -75.5994024 6.2587958)
Calle 47A;(-75.5996003, 6.2578959);(-75.5988204, 6.2577242);88.293;False;0.9097418894325028;LINESTRING (-75.59960030000001 6.2578959, -75.59882039999999 6.2577242)
Calle 47A;(-75.5988204, 6.2577242);(-75.5996003, 6.2578959);88.293;False;0.9097418894325028;LINESTRING (-75.59882039999999 6.2577242, -75.59960030000001 6.2578959)
Carrera 81;(-75.5988204, 6.2577242);(-75.5986187, 6.2586059);100.544;True;0.9097418894325028;LINESTRING (-75.59882039999999 6.2577242, -75.5986187 6.2586059)
Carrera 86;(-75.6020757, 6.2560063);(-75.6020966, 6.2558937);12.732;False;0.9097418894325028;LINESTRING (-75.6020757 6.2560063, -75.6020966 6.2558937)
Carrera 86;(-75.6020757, 6.2560063);(-75.6021789, 6.2568448);93.932;False;0.9097418894325028;LINESTRING (-75.6020757 6.2560063, -75.6021789 6.2568448)
Calle 46;(-75.6020757, 6.2560063);(-75.6021814, 6.2559853);11.914;True;0.9097418894325028;LINESTRING (-75.6020757 6.2560063, -75.60218140000001 6.2559853)
Carrera 85;(-75.6016117, 6.2561);(-75.6017089, 6.2569029);89.923;False;0.9097418894325028;LINESTRING (-75.60161170000001 6.2561, -75.60170890000001 6.2569029)
Calle 46;(-75.6016117, 6.2561);(-75.6020757, 6.2560063);52.335;True;0.9097418894325028;LINESTRING (-75.60161170000001 6.2561, -75.6020757 6.2560063)
Carrera 84;(-75.6010955, 6.2561772);(-75.6011044, 6.2558423);37.252;False;0.9097418894325028;LINESTRING (-75.6010955 6.2561772, -75.6011044 6.2558423)
Carrera 84;(-75.6010955, 6.2561772);(-75.6012086, 6.256975);89.588;False;0.9097418894325028;LINESTRING (-75.6010955 6.2561772, -75.60120860000001 6.256975)
Calle 46;(-75.6010955, 6.2561772);(-75.6016117, 6.2561);57.699;True;0.9097418894325028;LINESTRING (-75.6010955 6.2561772, -75.60161170000001 6.2561)
Carrera 83;(-75.6005677, 6.2562535);(-75.6006933, 6.2570239);86.782;False;0.9097418894325028;LINESTRING (-75.6005677 6.2562535, -75.6006933 6.2570239)
Calle 46;(-75.6005677, 6.2562535);(-75.6010955, 6.2561772);58.953;True;0.9097418894325028;LINESTRING (-75.6005677 6.2562535, -75.6010955 6.2561772)
Carrera 81;(-75.5992016, 6.256462);(-75.5991894, 6.2564989);4.319;True;0.9097418894325028;LINESTRING (-75.5992016 6.256462, -75.5991894 6.2564989)
Calle 46;(-75.5992016, 6.256462);(-75.6001165, 6.2563155);102.43;True;0.9097418894325028;LINESTRING (-75.5992016 6.256462, -75.6001165 6.2563155)
Avenida 80;(-75.5983259, 6.2563082);(-75.598345, 6.2562283);9.132;True;0.9097418894325028;LINESTRING (-75.59832590000001 6.2563082, -75.59834499999999 6.2562283)
Calle 46;(-75.5983259, 6.2563082);(-75.5992016, 6.256462);98.556;True;0.9097418894325028;LINESTRING (-75.59832590000001 6.2563082, -75.5984065 6.2563257, -75.5989367 6.2564413, -75.5990367 6.2564579, -75.5992016 6.256462)
Avenida 80;(-75.5982616, 6.2562942);(-75.5982546, 6.2563254);3.555;True;0.634647699951591;LINESTRING (-75.5982616 6.2562942, -75.5982546 6.2563254)
Calle 46;(-75.5982616, 6.2562942);(-75.5983259, 6.2563082);7.276;True;0.7721947946920469;LINESTRING (-75.5982616 6.2562942, -75.59832590000001 6.2563082)
Calle 46;(-75.5974996, 6.2561281);(-75.5982616, 6.2562942);86.227;True;0.634647699951591;LINESTRING (-75.59749960000001 6.2561281, -75.5982616 6.2562942)
Carrera 79;(-75.5974996, 6.2561281);(-75.5974907, 6.2561567);3.329;False;0.634647699951591;LINESTRING (-75.59749960000001 6.2561281, -75.59749069999999 6.2561567)
Carrera 79;(-75.5974996, 6.2561281);(-75.5977168, 6.255084);118.555;False;0.634647699951591;LINESTRING (-75.59749960000001 6.2561281, -75.5977168 6.255084)
Calle 46;(-75.5967223, 6.2559519);(-75.5974996, 6.2561281);88.123;True;0.634647699951591;LINESTRING (-75.5967223 6.2559519, -75.59749960000001 6.2561281)
Carrera 78A;(-75.5967223, 6.2559519);(-75.5967152, 6.2559824);3.481;False;0.634647699951591;LINESTRING (-75.5967223 6.2559519, -75.59671520000001 6.2559824)
Carrera 78A;(-75.5967223, 6.2559519);(-75.5968943, 6.2551558);90.541;False;0.634647699951591;LINESTRING (-75.5967223 6.2559519, -75.5968943 6.2551558)
Calle 46;(-75.59633, 6.2558658);(-75.5967223, 6.2559519);44.406;True;0.634647699951591;LINESTRING (-75.59632999999999 6.2558658, -75.5967223 6.2559519)
Carrera 78;(-75.59633, 6.2558658);(-75.5964363, 6.2551095);84.914;True;0.634647699951591;LINESTRING (-75.59632999999999 6.2558658, -75.59643629999999 6.2551095)
Calle 48;(-75.5805282, 6.2522754);(-75.5809674, 6.2526824);66.369;True;0.9039213598312102;LINESTRING (-75.5805282 6.2522754, -75.58096740000001 6.2526824)
Carrera 64A;(-75.5805282, 6.2522754);(-75.5799355, 6.2533365);134.957;False;0.9039213598312102;LINESTRING (-75.5805282 6.2522754, -75.5799355 6.2533365)
